country,product_id,date,zipcode,sales
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-07-01,13335560.0,1.0
B,5f41cbc7-96ac-432c-a96f-09544980bc63,2024-06-12,85890000.0,9999
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-08-05,1153020.0,1.0
B,243d9eec-32e4-472a-80ab-cb13cb08d76e,2024-08-01,24110310.0,9999
M,60a46a42-7403-4b2a-94b5-a2155e3baa2f,2024-07-15,27397.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-24,38780000.0,1.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-06-28,71900.0,9999
B,8a615345-97d0-433e-87d1-9de56db1cecd,2024-07-10,56870000.0,1.0
M,a603c3ad-c9c5-43cf-9e44-da2b480ef30f,2024-07-01,48280.0,1.0
B,c9360cce-eeee-42e7-9263-6f1706fcc0c0,2024-06-30,12424830.0,1.0
B,76809850-27dd-48ff-8abc-5c93b28fa231,2024-07-09,14085620.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-08-07,1248000.0,9999
B,c885af1a-137c-4418-be28-1d97dc3cfb03,2024-08-04,83860000.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-02,49030270.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-17,13346470.0,1.0
M,5de72eab-3078-4d23-8469-027431b2b410,2024-06-05,50656.0,1.0
B,f5aca7c4-711d-40d8-8dc4-e525cdd8c9cc,2024-06-07,95032520.0,1.0
M,b4cc153e-85c9-49c0-98d3-a55b2b3fcf7d,2024-08-01,3650.0,1.0
B,d7d5b46b-81e3-43ef-b374-2cdd3dd4783e,2024-07-06,94480400.0,1.0
B,2bfe7445-86e4-4786-8371-e9ff9f215301,2024-06-06,89228110.0,9999
M,ceb6c24c-9dbd-41e8-bd7e-b5a07fcad6bc,2024-06-25,60460.0,1.0
M,dc41ca2d-d51c-4670-91b4-cfeacd35fd64,2024-06-02,81377.0,9999
B,caa75f7a-6f16-4836-baed-6f6cdb755d9b,2024-06-23,80240060.0,1.0
B,8a444162-6f97-4f1a-b782-290dca5f5da7,2024-07-17,18803408.0,1.0
M,2f77cb50-3795-4aaa-9771-1295fc311656,2024-06-15,97130.0,1.0
M,e451e50e-0120-4a69-918e-25f8edc05a9e,2024-06-24,28864.0,1.0
A,c8c2b425-6068-46bd-a377-6ee06ca152ba,2024-06-24,1900.0,1.0
M,7d6e910c-9b53-4390-bfef-9a5a531c2816,2024-06-27,83570.0,1.0
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-06-20,22230010.0,1.0
B,7b4242f2-a81b-4433-a009-723a5a31ddaa,2024-07-11,8430260.0,1.0
M,604322f2-4113-4cd8-9c71-750445f91e27,2024-08-04,37980.0,2.0
M,6056c495-a51b-419a-83b1-80fc1dc1a441,2024-07-10,87448.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-14,12228000.0,1.0
M,568f0d7a-8da9-4ef9-be4c-a9f0d4a2016e,2024-07-22,35020.0,1.0
B,ebd1eb4d-af9f-4074-95ed-d197b2acc7d6,2024-06-07,27525030.0,1.0
M,856f8693-e8c3-4381-8e3e-a0247d43562f,2024-07-16,34200.0,1.0
M,b389d370-a953-4a6a-8b46-b3cc1e9d462f,2024-06-02,86754.0,1.0
M,6056c495-a51b-419a-83b1-80fc1dc1a441,2024-06-30,56524.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-06-16,78130.0,1.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-07-25,62930.0,2.0
B,c873beb8-bba8-4d18-bdcc-f6c6a608e60c,2024-08-05,88215000.0,1.0
B,9174dcd9-24ac-4414-a8df-cf30f5195f0c,2024-08-04,80620180.0,4.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-07-08,2214110.0,9999
B,b73f1343-2b88-4a3f-9ab1-a2cc1ac010ba,2024-06-10,48415000.0,1.0
M,2da65c66-a400-4306-ab2b-4107d4b26aa5,2024-07-12,72595.0,9999
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-07-24,1629.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-08-04,55430.0,1.0
M,d9bc982c-4fd0-430a-8f10-3997f1df454c,2024-07-17,39942.0,1.0
B,804c5b94-7430-440b-9b8a-9ef1a1d6ec36,2024-06-28,98400000.0,2.0
B,4ae2289e-024f-4248-8013-202b8350b711,2024-08-01,18150000.0,1.0
M,7ef6b6f8-1603-4b1d-9bbe-c440c59fc7e1,2024-07-16,36273.0,1.0
B,1351c284-325a-413f-bf21-b0d5e33b0355,2024-06-02,22450130.0,4.0
M,6b6a2f69-a0d7-4d7a-b191-570f267f315e,2024-06-26,28200.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-11,12513612.0,2.0
A,545bbf9a-cb2f-4766-ade3-6214bdc7d924,2024-06-15,3500.0,9.0
M,eb071d0c-5304-498d-807f-8490b8bc6e2d,2024-07-21,97880.0,1.0
B,063a0fae-8732-42e9-ae25-aefcdffce44e,2024-07-26,30421300.0,1.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-07-30,2017012.0,1.0
B,449a2db0-8cc6-4f58-935f-1dbe6046a779,2024-06-16,35628000.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-23,13309816.0,1.0
M,6ef3b469-e9a6-4521-b82a-ad02ef45bb9a,2024-06-24,35000.0,9999
M,eb8a8222-9911-4799-b070-9e82cc261878,2024-07-23,46400.0,9999
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-25,88161780.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-11,85170000.0,1.0
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-08-07,13092526.0,3.0
M,3eea6b20-492f-4f06-9740-3d142d3ef706,2024-06-02,22667.0,1.0
B,1099141d-d4f7-4987-9b5d-43241fe58d80,2024-07-02,15115000.0,1.0
B,4d2fa7e2-7064-4098-b9a3-d9a01d1caf04,2024-08-07,11740000.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-19,14061320.0,1.0
B,4d967222-bf59-45e1-8db5-b9832abf77d9,2024-07-01,20785030.0,1.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-06-25,18406290.0,1.0
M,7ef6b6f8-1603-4b1d-9bbe-c440c59fc7e1,2024-06-02,28218.0,1.0
B,d32adec6-3cf6-42ff-98c7-2483b28b9f15,2024-07-06,18558002.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-04,4686001.0,1.0
B,d2ade748-d430-4b15-955e-c2a52c3a11ec,2024-08-01,32481140.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-07-06,56310762.0,1.0
M,187b24cc-c009-4e2f-82e9-8719b17e1a08,2024-06-15,63195.0,1.0
M,c37c63fa-c946-4c83-b5f6-cafaf7371038,2024-06-30,48290.0,1.0
M,82a2ed12-4c7e-4394-8b4c-1e036417d243,2024-06-04,62748.0,9999
B,5d07cc49-e0e5-4439-9877-deb84999b66a,2024-06-25,6147100.0,1.0
A,5661d62f-e8b0-441c-9ae9-c403ef60752c,2024-07-24,5730.0,1.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-06-21,90670.0,1.0
B,4d2fa7e2-7064-4098-b9a3-d9a01d1caf04,2024-07-03,42702010.0,9999
B,2aac125e-5623-4206-8161-881a28d7826c,2024-06-20,74670460.0,2.0
B,57af9e2a-cd0f-4349-a4a7-21c6e537beaa,2024-06-17,12243200.0,1.0
B,8077d383-846e-4f96-b68e-234fa3e49a6a,2024-06-19,19940055.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-07-20,47950.0,9999
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-07-31,90505.0,1.0
B,7833ce97-bf0b-4618-9b37-6b78a9459c98,2024-07-06,37120000.0,9999
B,25b06ccf-3c6d-4fe8-b8e0-a66d52177bbf,2024-08-03,88495000.0,1.0
M,f45b2ec3-d967-4bd0-a0cb-69e2e4b79a62,2024-08-05,10620.0,1.0
B,0576299b-d2b9-4a95-9f65-aa74f303726a,2024-07-24,48967000.0,1.0
B,0576299b-d2b9-4a95-9f65-aa74f303726a,2024-06-01,91790270.0,1.0
B,449a2db0-8cc6-4f58-935f-1dbe6046a779,2024-06-30,76808426.0,1.0
B,6dc2c321-cd0a-4ee3-83d8-921fcbf2f9cc,2024-07-11,13296724.0,9999
M,c55711c0-deaa-4d27-b9c8-f1b177636fbd,2024-07-01,21395.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-25,36572432.0,1.0
M,761112c0-6936-49d0-9927-e37b2d1779dd,2024-06-10,56346.0,9999
M,2612edb8-f7db-429a-8db9-4f371f1d56ae,2024-06-02,89670.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-18,11520120.0,1.0
M,c55711c0-deaa-4d27-b9c8-f1b177636fbd,2024-06-18,6000.0,1.0
B,62a27a73-6134-43d2-8f23-39330303493a,2024-08-02,6550000.0,1.0
M,d5d73b79-48aa-4a36-8eed-86c311ec3bc9,2024-07-19,43824.0,9999
M,15089912-d2bd-42aa-b237-cd95a858fb21,2024-07-31,20179.0,1.0
B,c0a83ddd-a357-46ab-8edc-58e57930d1e1,2024-06-03,65805000.0,1.0
M,bded4d22-a25e-4b42-b9d6-41d3b1a5f71b,2024-06-29,52440.0,3.0
M,ea95f79a-44a4-447a-a8ae-c8f2e01def51,2024-07-03,62180.0,1.0
M,dc41ca2d-d51c-4670-91b4-cfeacd35fd64,2024-07-22,55075.0,1.0
B,7efdbebb-073e-4e4e-80f8-babe76118cd6,2024-06-11,5268110.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-06-24,83701145.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-11,92310630.0,9999
B,a616f9b8-8de9-4a9c-a35c-b65fe6e91be7,2024-07-09,6738714.0,9999
B,a64e1095-a88f-4b54-af94-b62d57760b54,2024-07-31,88359347.0,1.0
B,4eda86bd-fabb-4d15-84f1-a6740f7cf490,2024-06-05,42803694.0,1.0
M,3eea6b20-492f-4f06-9740-3d142d3ef706,2024-06-12,56343.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-01,2997100.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-10,28680000.0,1.0
B,43ace24f-f1d5-4f9b-b99f-55ebedcb5bb7,2024-08-02,6810430.0,3.0
B,d6c5d7a6-b697-405e-8cca-62e6fb64f19e,2024-06-19,89213300.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-07-06,74723230.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-23,12702240.0,1.0
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-07-27,1888.0,1.0
M,d04f8d2e-5dfc-47b8-b0aa-4afe25e326b0,2024-06-07,32575.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-05,38441170.0,9999
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-09,73751070.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-08,35338000.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-07-09,55120.0,1.0
B,2aac125e-5623-4206-8161-881a28d7826c,2024-07-27,12070560.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-08-05,12466122.0,1.0
B,b13866f3-94a9-4788-a786-4b768e6b73a1,2024-06-07,11679199.0,4.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-07-20,1804.0,1.0
B,3ffa9e2d-689e-4612-95e9-1500300d6ac7,2024-07-22,43805440.0,1.0
B,ce96aa5c-490e-43e4-9a3b-28e4aeaf7642,2024-07-30,18250000.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-25,16700000.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-07-07,66813680.0,1.0
M,ef40d192-2052-437d-9ec5-7d22da695663,2024-06-25,45270.0,9999
B,0576299b-d2b9-4a95-9f65-aa74f303726a,2024-06-12,33115330.0,1.0
M,7528214a-3af7-47cf-acba-5b2489c83f21,2024-07-12,39759.0,9999
B,0d58ac25-37a8-4e7c-aae1-04b2a90c7fa4,2024-07-04,46650000.0,1.0
B,fbdb4665-3c74-424a-8af6-240731711a4c,2024-07-23,6890000.0,1.0
M,b7833741-1d9d-4434-8d65-dea7108ad7e4,2024-07-21,51905.0,1.0
M,d9bc982c-4fd0-430a-8f10-3997f1df454c,2024-06-19,49500.0,1.0
B,668010ec-6026-482e-9de1-79e6ca66575a,2024-07-22,40170070.0,1.0
M,ec6e876f-72af-4771-8ce2-302d661c3a88,2024-06-18,25700.0,3.0
M,35a4de73-6d11-4f11-89b9-ca655e0e9b2a,2024-06-30,64460.0,1.0
M,9071acb2-3b78-40e4-866b-5b14121b9213,2024-08-04,40883.0,1.0
B,7833ce97-bf0b-4618-9b37-6b78a9459c98,2024-06-17,15903116.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-06-09,20221160.0,1.0
B,bad6f927-1f35-4a41-976d-20dda187f6e2,2024-08-05,19180000.0,9999
B,717cd152-b288-4437-ac44-07e4bf777ff6,2024-06-11,7022000.0,9999
B,8f6bd223-7bb0-4d79-bd4c-842e7a641ba8,2024-07-01,11703300.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-06-05,50010.0,1.0
B,bad6f927-1f35-4a41-976d-20dda187f6e2,2024-06-20,71908720.0,1.0
B,252abfef-7e62-45b3-b2bd-fecf603c61a5,2024-07-05,8675240.0,9999
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-07-09,41705280.0,1.0
M,eb071d0c-5304-498d-807f-8490b8bc6e2d,2024-06-15,25115.0,1.0
B,76809850-27dd-48ff-8abc-5c93b28fa231,2024-07-09,11609527.0,9999
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-18,88050510.0,1.0
B,defecb65-93a5-43fb-845c-d42201cedcec,2024-07-06,18774188.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-02,46900000.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-14,11714110.0,1.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-06-04,36160.0,1.0
B,5d07cc49-e0e5-4439-9877-deb84999b66a,2024-07-20,13306200.0,1.0
B,0aa4d643-34b7-4973-85d0-b15efeff3e54,2024-07-02,28984210.0,9999
B,a3387667-d264-42b5-a1e2-d5e7284bc6fa,2024-07-05,88703610.0,1.0
B,4d967222-bf59-45e1-8db5-b9832abf77d9,2024-06-03,22451180.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-06-20,99960.0,1.0
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-07-02,8000.0,2.0
B,25b06ccf-3c6d-4fe8-b8e0-a66d52177bbf,2024-08-03,80020280.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-10,2202040.0,1.0
B,d2ade748-d430-4b15-955e-c2a52c3a11ec,2024-07-20,47640000.0,1.0
M,bded4d22-a25e-4b42-b9d6-41d3b1a5f71b,2024-07-06,70690.0,3.0
B,5c1e2b01-4392-49d4-9a74-bc7ae9116d9d,2024-07-05,24445400.0,1.0
M,187b24cc-c009-4e2f-82e9-8719b17e1a08,2024-06-07,76264.0,3.0
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-06-06,1219.0,9999
M,6ef373e5-38fe-46a5-8e6a-aa7c02d5e386,2024-06-25,66553.0,1.0
M,b9324ab0-84cd-4d4b-b67e-115a309f9659,2024-07-17,45593.0,1.0
B,defecb65-93a5-43fb-845c-d42201cedcec,2024-07-04,19602122.0,1.0
M,560683ec-ce0c-4f29-b447-647e41197801,2024-07-11,25902.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-06-28,32042560.0,1.0
M,8779965c-df5b-414a-8ec6-b7731e74ba6f,2024-08-07,96576.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-07-09,18076530.0,9999
A,a51c7fa1-e434-4e18-a1fb-259b877d38c8,2024-07-27,4449.0,1.0
M,d7aec25f-2b50-4a0c-96f7-2505f3496f19,2024-06-16,72225.0,9999
M,da0c6b55-a455-49ad-9d70-12fa9109b9ec,2024-07-08,7870.0,9999
B,717cd152-b288-4437-ac44-07e4bf777ff6,2024-06-16,25645240.0,9999
B,81489891-02df-47c1-ab89-17054e339956,2024-07-12,45928000.0,2.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-04,16072213.0,2.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-06,88308171.0,1.0
B,eb83cdae-2684-4046-99de-a999cb593e12,2024-06-22,37973000.0,1.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-07-12,26010.0,2.0
B,2ba36bfd-c32e-4df0-8646-2520a738300f,2024-07-05,13064560.0,1.0
B,4ae2289e-024f-4248-8013-202b8350b711,2024-06-24,2975000.0,1.0
B,71dd5d13-2387-4759-9669-3a2661e0fe81,2024-06-07,22230010.0,9999
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-06-25,13638453.0,1.0
B,1efa9a25-bbb5-4d94-8180-b62a63cd3136,2024-06-21,46360000.0,1.0
B,252abfef-7e62-45b3-b2bd-fecf603c61a5,2024-07-11,4006000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-10,65715000.0,1.0
M,60a46a42-7403-4b2a-94b5-a2155e3baa2f,2024-07-06,45670.0,1.0
M,4bba3597-b6a3-444d-b4dd-1e07ea9d9db2,2024-06-19,34194.0,2.0
M,97545b68-bfb1-4c8b-b6e2-b68b2f836f3e,2024-08-01,44860.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-04,88125000.0,1.0
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-08-06,2914.0,2.0
M,d6191fac-22be-41b5-89f1-b9711971cc32,2024-07-30,15400.0,1.0
M,1a7bfd10-b163-4748-be93-5049583987ff,2024-07-06,99362.0,1.0
B,41d05283-1790-47a9-8ec9-0758186e8517,2024-06-27,13173400.0,9999
B,5d02a64e-8abb-4f32-a83b-ea032f682186,2024-07-15,13211459.0,9999
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-05,88048301.0,1.0
B,bf3f62ed-d9c0-4d73-b20f-e215ff0b8787,2024-07-16,38413045.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-09,93320200.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-07-19,74120.0,1.0
M,c55711c0-deaa-4d27-b9c8-f1b177636fbd,2024-08-06,52600.0,1.0
B,2f3fdc1f-be68-4d24-bd63-6f435c97075e,2024-07-06,38800000.0,1.0
B,3b530152-fa4c-4483-9754-41b794c15ffc,2024-06-07,4184000.0,1.0
M,d0a8688d-0091-4801-ae38-68f485673792,2024-07-31,55710.0,9999
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-11,94420290.0,1.0
M,1ac7cbd8-aa1c-4bb8-b53a-0536560d46fa,2024-06-06,88736.0,1.0
C,f0a0f14e-02a1-4fcc-8205-8a0a52ca9ed7,2024-07-08,,9999
M,f45b2ec3-d967-4bd0-a0cb-69e2e4b79a62,2024-06-09,40880.0,9999
A,09f9c522-63d6-47ef-a480-112d2421a930,2024-06-21,6441.0,3.0
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-06-03,9520610.0,1.0
M,f90111ab-1464-4df8-8829-3bca2c0858ae,2024-07-03,66646.0,1.0
B,1c9641b7-ba05-4b66-92f6-c04d046ab618,2024-07-30,18890728.0,1.0
B,d934fd6d-b03a-4dae-89a7-26f9aa9d0c60,2024-07-15,19470000.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-06-26,68560000.0,1.0
A,d75fe75e-a3bf-4ab2-b290-b089439d0ea2,2024-06-07,1431.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-07,68552220.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-01,71573003.0,1.0
M,c55711c0-deaa-4d27-b9c8-f1b177636fbd,2024-06-30,67184.0,1.0
B,8f4300c2-c29b-4623-8663-586b99495b81,2024-07-04,44955000.0,2.0
B,982f0d33-83ad-4c9e-8b54-4571dcc16d74,2024-06-02,80630300.0,1.0
B,804c5b94-7430-440b-9b8a-9ef1a1d6ec36,2024-06-25,27933140.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-13,13566611.0,1.0
B,5d02a64e-8abb-4f32-a83b-ea032f682186,2024-07-16,86820000.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-18,80300.0,1.0
B,d4a6f9c5-938e-4239-b9b7-69f8b60db089,2024-06-08,13890000.0,9999
M,adbad154-f6e9-4bd7-a329-e62251795fdb,2024-06-12,50100.0,9999
B,3c0923d0-cbc2-4b4f-9a26-79d5f7b7b2f3,2024-07-24,21910080.0,4.0
B,44e7d747-3ce7-480f-9196-e4477e65be6c,2024-06-06,8225430.0,1.0
B,bad73988-4ff0-4fd6-8ecb-d6af1fdeb47a,2024-06-18,8041810.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-05,9120160.0,1.0
B,d1d0561a-957e-47a5-8925-908b01c34c52,2024-07-07,44428000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-12,17607313.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-06-19,93538.0,9999
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-07-06,2760.0,1.0
B,0a6e577f-8956-4c92-ad3b-cfdd2075a5cf,2024-07-02,3474020.0,9999
B,5c1e2b01-4392-49d4-9a74-bc7ae9116d9d,2024-07-22,24230054.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-08-07,15110000.0,1.0
B,ed5f201a-c75c-4afb-b834-8bda422ac304,2024-07-27,4795904.0,4.0
M,0a68c33a-63ed-4f29-bc78-ace4855e2b83,2024-07-21,91769.0,1.0
B,aec528ad-3700-4779-bf27-ca442375c60e,2024-08-07,22755350.0,9999
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-09,8574070.0,1.0
B,d32adec6-3cf6-42ff-98c7-2483b28b9f15,2024-06-06,23895175.0,25.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-11,3042010.0,1.0
M,a7733c30-f8b3-45e7-b0c2-3dedaba7e563,2024-06-21,22615.0,1.0
B,717cd152-b288-4437-ac44-07e4bf777ff6,2024-07-03,1428020.0,9999
M,8779965c-df5b-414a-8ec6-b7731e74ba6f,2024-08-01,3660.0,1.0
B,03506bee-8edc-4c03-b10e-4126b943a339,2024-07-07,85821000.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-24,8554200.0,2.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-12,88351595.0,1.0
B,272ddb46-ffaa-4960-95bd-3a2a8d2497cf,2024-06-12,41219600.0,1.0
M,ee1f9db2-a827-4559-b3ef-092dcaf437dd,2024-07-06,62730.0,1.0
B,80296c74-d7d4-4ae0-b779-7489b0e90780,2024-06-26,78555010.0,1.0
B,cd06ede5-57ff-45d9-b529-f5949f6a7d39,2024-07-10,11700080.0,1.0
B,2fd02e7a-7251-47f4-a1a8-610fb894fb06,2024-06-13,14702080.0,3.0
M,eb8a8222-9911-4799-b070-9e82cc261878,2024-08-04,73785.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-25,35162190.0,9999
B,8d07ff19-40d9-4891-9bdc-5cf04263d76e,2024-07-21,7260332.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-07-06,29760000.0,1.0
B,fdc30dbe-788e-412f-b943-be75a2e1af72,2024-08-02,6729250.0,1.0
B,298a045e-9a72-44ef-8ab0-44de83fd6ec7,2024-07-13,63905165.0,1.0
M,c8fd6a1a-8261-406f-a526-647632d09d1e,2024-07-23,7230.0,1.0
M,c931b254-042f-4d16-a092-5ac50c844db3,2024-07-01,57000.0,1.0
B,f4034be0-1e0c-4df4-980e-3b69af0a5360,2024-07-09,6780120.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-06-26,38475000.0,2.0
B,8f6bd223-7bb0-4d79-bd4c-842e7a641ba8,2024-07-01,22783400.0,9999
M,2da65c66-a400-4306-ab2b-4107d4b26aa5,2024-08-05,88795.0,1.0
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-07-07,79500000.0,1.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-06-21,74200.0,1.0
M,6056c495-a51b-419a-83b1-80fc1dc1a441,2024-07-06,62747.0,1.0
A,c64fd120-deb9-401b-ae9d-93bcdeeb1001,2024-07-12,9100.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-03,45208103.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-17,6150142.0,2.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-11,93180000.0,1.0
B,1efa9a25-bbb5-4d94-8180-b62a63cd3136,2024-06-18,56313460.0,1.0
M,1cec7194-fe58-42b2-81b6-95f7004bb43a,2024-07-17,57120.0,3.0
M,0d6b6825-1760-4d32-9cef-a54b4b8fd421,2024-06-03,36770.0,9999
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-02,88845000.0,1.0
B,4d31b19c-ce3c-411b-befb-7f4fe716704c,2024-06-09,2244060.0,1.0
M,9ac39edd-ac22-47e0-ad92-941ddf1a268b,2024-07-16,78176.0,9999
M,c55711c0-deaa-4d27-b9c8-f1b177636fbd,2024-07-12,70206.0,1.0
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-07-03,1329904.0,1.0
M,d9bc982c-4fd0-430a-8f10-3997f1df454c,2024-06-25,34635.0,1.0
M,ceb6c24c-9dbd-41e8-bd7e-b5a07fcad6bc,2024-06-11,40240.0,1.0
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-08-01,3332020.0,1.0
B,211b1fb7-e20f-4d48-acda-5c6c74a9aecd,2024-08-04,88390000.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-12,28250000.0,1.0
M,ac4f4213-3595-4956-980b-794ca63c9fe0,2024-06-14,80300.0,1.0
B,25b06ccf-3c6d-4fe8-b8e0-a66d52177bbf,2024-06-15,37701092.0,1.0
B,63842057-07bc-44b4-988c-804edde6e83a,2024-07-09,4346000.0,1.0
B,42f43169-dabb-4854-9d5c-1d26033421f4,2024-06-29,69911704.0,1.0
B,bad6f927-1f35-4a41-976d-20dda187f6e2,2024-07-08,83414160.0,4.0
M,b389d370-a953-4a6a-8b46-b3cc1e9d462f,2024-06-01,25056.0,1.0
M,c8fd6a1a-8261-406f-a526-647632d09d1e,2024-07-12,54958.0,9999
M,d86b4480-902f-44aa-b574-725d04ee4e9c,2024-06-10,68465.0,1.0
B,a64e1095-a88f-4b54-af94-b62d57760b54,2024-07-26,38056681.0,1.0
